variable,comunidad,fecha,valor
Nuclear,cataluna,2024-02-01,1908277.249
Nuclear,cataluna,2024-03-01,2003141.787
Nuclear,cataluna,2024-04-01,1900456.794
Nuclear,cataluna,2024-05-01,1356699.046
Nuclear,cataluna,2024-06-01,1785310.021
Nuclear,cataluna,2024-07-01,2197597.591
Nuclear,cataluna,2024-08-01,2178297.752
Nuclear,cataluna,2024-09-01,2129766.134
Nuclear,cataluna,2024-10-01,2243346.231
Nuclear,cataluna,2024-11-01,1012151.667
Nuclear,cataluna,2024-12-01,1226849.166
Ciclo combinado,cataluna,2023-01-01,328802.784
Ciclo combinado,cataluna,2023-02-01,488723.009
Ciclo combinado,cataluna,2023-03-01,379613.912
Ciclo combinado,cataluna,2023-04-01,300387.056
Ciclo combinado,cataluna,2023-05-01,537085.275
Ciclo combinado,cataluna,2023-06-01,622709.113
Ciclo combinado,cataluna,2023-07-01,546881.33
Ciclo combinado,cataluna,2023-08-01,632075.856
Ciclo combinado,cataluna,2023-09-01,493990.126
Ciclo combinado,cataluna,2023-10-01,600168.795
Ciclo combinado,cataluna,2023-11-01,566642.464
Ciclo combinado,cataluna,2023-12-01,418587.859
Ciclo combinado,cataluna,2024-01-01,352705.069
Ciclo combinado,cataluna,2024-02-01,341803.777
Ciclo combinado,cataluna,2024-03-01,356957.872
Ciclo combinado,cataluna,2024-04-01,360633.673
Ciclo combinado,cataluna,2024-05-01,368466.364
Ciclo combinado,cataluna,2024-06-01,274040.206
Ciclo combinado,cataluna,2024-07-01,421374.986
Ciclo combinado,cataluna,2024-08-01,388764.323
Ciclo combinado,cataluna,2024-09-01,397812.518
Ciclo combinado,cataluna,2024-10-01,382660.374
Ciclo combinado,cataluna,2024-11-01,558610.622
Ciclo combinado,cataluna,2024-12-01,669553.046
Cogeneración,cataluna,2023-01-01,230433.974
Cogeneración,cataluna,2023-02-01,355615.644
Cogeneración,cataluna,2023-03-01,349213.435
Cogeneración,cataluna,2023-04-01,315420.722
Cogeneración,cataluna,2023-05-01,357994.169
Cogeneración,cataluna,2023-06-01,368444.902
Cogeneración,cataluna,2023-07-01,301769.107
Cogeneración,cataluna,2023-08-01,291194.522
Cogeneración,cataluna,2023-09-01,323972.609
Cogeneración,cataluna,2023-10-01,273391.964
Cogeneración,cataluna,2023-11-01,202764.989
Cogeneración,cataluna,2023-12-01,236589.852
Cogeneración,cataluna,2024-01-01,323791.114
Cogeneración,cataluna,2024-02-01,225007.444
Cogeneración,cataluna,2024-03-01,214279.83
Cogeneración,cataluna,2024-04-01,183029.527
Cogeneración,cataluna,2024-05-01,263156.815
Cogeneración,cataluna,2024-06-01,292816.301
Cogeneración,cataluna,2024-07-01,289088.149
Cogeneración,cataluna,2024-08-01,269997.029
Cogeneración,cataluna,2024-09-01,264094.089
Cogeneración,cataluna,2024-10-01,253957.803
Cogeneración,cataluna,2024-11-01,293523.233
Cogeneración,cataluna,2024-12-01,289710.927
Residuos no renovables,cataluna,2023-01-01,12362.842
Residuos no renovables,cataluna,2023-02-01,10629.292
Residuos no renovables,cataluna,2023-03-01,10853.544
Residuos no renovables,cataluna,2023-04-01,11898.6795
Residuos no renovables,cataluna,2023-05-01,12383.0225
Residuos no renovables,cataluna,2023-06-01,13209.303
Residuos no renovables,cataluna,2023-07-01,12844.643
Residuos no renovables,cataluna,2023-08-01,12193.0575
Residuos no renovables,cataluna,2023-09-01,13038.3355
Residuos no renovables,cataluna,2023-10-01,12713.8975
Residuos no renovables,cataluna,2023-11-01,12552.0475
Residuos no renovables,cataluna,2023-12-01,12900.6955
Residuos no renovables,cataluna,2024-01-01,11463.626
Residuos no renovables,cataluna,2024-02-01,9498.114
Residuos no renovables,cataluna,2024-03-01,10164.245
Residuos no renovables,cataluna,2024-04-01,11154.4165
Residuos no renovables,cataluna,2024-05-01,10403.242
Residuos no renovables,cataluna,2024-06-01,10792.985
Residuos no renovables,cataluna,2024-07-01,12463.869
Residuos no renovables,cataluna,2024-08-01,12645.499
Residuos no renovables,cataluna,2024-09-01,11778.7115
Residuos no renovables,cataluna,2024-10-01,9280.523
Residuos no renovables,cataluna,2024-11-01,12748.0545
Residuos no renovables,cataluna,2024-12-01,13196.5385
Generación no renovable,cataluna,2023-01-01,2792526.572
Generación no renovable,cataluna,2023-02-01,2744893.369
Generación no renovable,cataluna,2023-03-01,2883301.1470000003
Generación no renovable,cataluna,2023-04-01,2702347.6165
Generación no renovable,cataluna,2023-05-01,2425097.1535
Generación no renovable,cataluna,2023-06-01,2709722.5500000003
Generación no renovable,cataluna,2023-07-01,3051012.352
Generación no renovable,cataluna,2023-08-01,3053717.5725
Generación no renovable,cataluna,2023-09-01,2641410.1815000004
Generación no renovable,cataluna,2023-10-01,2387203.4245
Generación no renovable,cataluna,2023-11-01,2171812.4245
Generación no renovable,cataluna,2023-12-01,2655037.5225
Generación no renovable,cataluna,2024-01-01,2924252.893
Generación no renovable,cataluna,2024-02-01,2484586.5840000003
Generación no renovable,cataluna,2024-03-01,2584543.734
Generación no renovable,cataluna,2024-04-01,2455274.4105
Generación no renovable,cataluna,2024-05-01,1998725.467
Generación no renovable,cataluna,2024-06-01,2362959.513
Generación no renovable,cataluna,2024-07-01,2920524.595
Generación no renovable,cataluna,2024-08-01,2849704.603
Generación no renovable,cataluna,2024-09-01,2803451.4525000006
Generación no renovable,cataluna,2024-10-01,2889244.931
Generación no renovable,cataluna,2024-11-01,1877033.5765
Generación no renovable,cataluna,2024-12-01,2199309.6775
Turbinación bombeo,cataluna,2023-01-01,36781.72
Turbinación bombeo,cataluna,2023-02-01,14996.237
Turbinación bombeo,cataluna,2023-03-01,33183.813
Turbinación bombeo,cataluna,2023-04-01,42090.764
Turbinación bombeo,cataluna,2023-05-01,21532.477
Turbinación bombeo,cataluna,2023-06-01,16681.685
Turbinación bombeo,cataluna,2023-07-01,17987.078
Turbinación bombeo,cataluna,2023-08-01,20792.793
Turbinación bombeo,cataluna,2023-09-01,23773.998
Turbinación bombeo,cataluna,2023-10-01,7978.776
Turbinación bombeo,cataluna,2023-11-01,37120.811
Turbinación bombeo,cataluna,2023-12-01,37864.437
Turbinación bombeo,cataluna,2024-01-01,29257.282
Turbinación bombeo,cataluna,2024-02-01,36728.865
Turbinación bombeo,cataluna,2024-03-01,49637.635
Turbinación bombeo,cataluna,2024-04-01,49525.942
Turbinación bombeo,cataluna,2024-05-01,47918.742
Turbinación bombeo,cataluna,2024-06-01,52135.821
Turbinación bombeo,cataluna,2024-07-01,45036.78
Turbinación bombeo,cataluna,2024-08-01,40049.926
Turbinación bombeo,cataluna,2024-09-01,20334.999
Turbinación bombeo,cataluna,2024-10-01,12836.585
Turbinación bombeo,cataluna,2024-11-01,30972.49
Turbinación bombeo,cataluna,2024-12-01,30771.246
Consumo bombeo,cataluna,2023-01-01,-54234.919
Consumo bombeo,cataluna,2023-02-01,-22076.593
Consumo bombeo,cataluna,2023-03-01,-48433.599
Consumo bombeo,cataluna,2023-04-01,-62104.894
Consumo bombeo,cataluna,2023-05-01,-30648.776
Consumo bombeo,cataluna,2023-06-01,-22458.528
Consumo bombeo,cataluna,2023-07-01,-28645.938
Consumo bombeo,cataluna,2023-08-01,-27361.705
Consumo bombeo,cataluna,2023-09-01,-32596.107
Consumo bombeo,cataluna,2023-10-01,-7659.357
Consumo bombeo,cataluna,2023-11-01,-49525.275
Consumo bombeo,cataluna,2023-12-01,-51862.209
Consumo bombeo,cataluna,2024-01-01,-43432.206
Consumo bombeo,cataluna,2024-02-01,-52330.199
Consumo bombeo,cataluna,2024-03-01,-68073.06
Consumo bombeo,cataluna,2024-04-01,-64755.125
Consumo bombeo,cataluna,2024-05-01,-71427.441
Consumo bombeo,cataluna,2024-06-01,-73778.378
Consumo bombeo,cataluna,2024-07-01,-63402.794
Consumo bombeo,cataluna,2024-08-01,-54115.913
Consumo bombeo,cataluna,2024-09-01,-28955.992
Consumo bombeo,cataluna,2024-10-01,-21871.22
Consumo bombeo,cataluna,2024-11-01,-46463.705
Consumo bombeo,cataluna,2024-12-01,-43626.11
Saldo almacenamiento,cataluna,2023-01-01,-17453.199
Saldo almacenamiento,cataluna,2023-02-01,-7080.356000000002
Saldo almacenamiento,cataluna,2023-03-01,-15249.786
Saldo almacenamiento,cataluna,2023-04-01,-20014.13
Saldo almacenamiento,cataluna,2023-05-01,-9116.299000000005
Saldo almacenamiento,cataluna,2023-06-01,-5776.842999999997
Saldo almacenamiento,cataluna,2023-07-01,-10658.859999999995
Saldo almacenamiento,cataluna,2023-08-01,-6568.912
Saldo almacenamiento,cataluna,2023-09-01,-8822.109
Saldo almacenamiento,cataluna,2023-10-01,319.41899999999987
Saldo almacenamiento,cataluna,2023-11-01,-12404.464
Saldo almacenamiento,cataluna,2023-12-01,-13997.772000000004
Saldo almacenamiento,cataluna,2024-01-01,-14174.924
Saldo almacenamiento,cataluna,2024-02-01,-15601.334000000004
Saldo almacenamiento,cataluna,2024-03-01,-18435.425
Saldo almacenamiento,cataluna,2024-04-01,-15229.182999999995
Saldo almacenamiento,cataluna,2024-05-01,-23508.699000000008
Saldo almacenamiento,cataluna,2024-06-01,-21642.556999999997
Saldo almacenamiento,cataluna,2024-07-01,-18366.014000000003
Saldo almacenamiento,cataluna,2024-08-01,-14065.987
Saldo almacenamiento,cataluna,2024-09-01,-8620.992999999999
Saldo almacenamiento,cataluna,2024-10-01,-9034.635000000002
Saldo almacenamiento,cataluna,2024-11-01,-15491.215
Saldo almacenamiento,cataluna,2024-12-01,-12854.864
Saldo de intercambios,cataluna,2023-01-01,697693.869
Saldo de intercambios,cataluna,2023-02-01,598046.156
Saldo de intercambios,cataluna,2023-03-01,233626.799
Saldo de intercambios,cataluna,2023-04-01,25030.749
Saldo de intercambios,cataluna,2023-05-01,520509.281
