variable,comunidad,fecha,valor
Residuos no renovables,asturias,2023-09-01,5553.802
Residuos no renovables,asturias,2023-10-01,5099.871
Residuos no renovables,asturias,2023-11-01,5842.368
Residuos no renovables,asturias,2023-12-01,6527.044
Residuos no renovables,asturias,2024-01-01,5180.422
Residuos no renovables,asturias,2024-02-01,4569.866
Residuos no renovables,asturias,2024-03-01,3291.302
Residuos no renovables,asturias,2024-04-01,2134.673
Residuos no renovables,asturias,2024-05-01,5480.84
Residuos no renovables,asturias,2024-06-01,6136.357
Residuos no renovables,asturias,2024-07-01,21789.383
Residuos no renovables,asturias,2024-08-01,38136.54
Residuos no renovables,asturias,2024-09-01,28402.818
Residuos no renovables,asturias,2024-10-01,33373.258
Residuos no renovables,asturias,2024-11-01,11938.319
Residuos no renovables,asturias,2024-12-01,7774.901
Generación no renovable,asturias,2023-01-01,404448.3160000001
Generación no renovable,asturias,2023-02-01,640335.2080000001
Generación no renovable,asturias,2023-03-01,473964.3000000001
Generación no renovable,asturias,2023-04-01,390856.727
Generación no renovable,asturias,2023-05-01,421881.569
Generación no renovable,asturias,2023-06-01,565274.414
Generación no renovable,asturias,2023-07-01,538498.6699999999
Generación no renovable,asturias,2023-08-01,540857.527
Generación no renovable,asturias,2023-09-01,545229.1580000002
Generación no renovable,asturias,2023-10-01,502235.776
Generación no renovable,asturias,2023-11-01,325204.699
Generación no renovable,asturias,2023-12-01,375221.321
Generación no renovable,asturias,2024-01-01,364312.268
Generación no renovable,asturias,2024-02-01,277509.438
Generación no renovable,asturias,2024-03-01,277270.76300000004
Generación no renovable,asturias,2024-04-01,257468.716
Generación no renovable,asturias,2024-05-01,270143.443
Generación no renovable,asturias,2024-06-01,299237.066
Generación no renovable,asturias,2024-07-01,368915.018
Generación no renovable,asturias,2024-08-01,421812.754
Generación no renovable,asturias,2024-09-01,425842.325
Generación no renovable,asturias,2024-10-01,373999.335
Generación no renovable,asturias,2024-11-01,463719.6
Generación no renovable,asturias,2024-12-01,590245.3399999999
Turbinación bombeo,asturias,2023-01-01,3644.605
Turbinación bombeo,asturias,2023-02-01,1693.057
Turbinación bombeo,asturias,2023-03-01,6714.611
Turbinación bombeo,asturias,2023-04-01,11472.653
Turbinación bombeo,asturias,2023-05-01,8550.823
Turbinación bombeo,asturias,2023-06-01,81.702
Turbinación bombeo,asturias,2023-07-01,1814.407
Turbinación bombeo,asturias,2023-08-01,5587.182
Turbinación bombeo,asturias,2023-09-01,3632.738
Turbinación bombeo,asturias,2023-10-01,5927.63
Turbinación bombeo,asturias,2023-11-01,7971.016
Turbinación bombeo,asturias,2023-12-01,3737.173
Turbinación bombeo,asturias,2024-01-01,5438.294
Turbinación bombeo,asturias,2024-02-01,8184.476
Turbinación bombeo,asturias,2024-03-01,9858.3
Turbinación bombeo,asturias,2024-04-01,11891.477
Turbinación bombeo,asturias,2024-05-01,6312.17
Turbinación bombeo,asturias,2024-06-01,1338.51
Turbinación bombeo,asturias,2024-07-01,2515.162
Turbinación bombeo,asturias,2024-08-01,7812.477
Turbinación bombeo,asturias,2024-09-01,7497.524
Turbinación bombeo,asturias,2024-10-01,7374.858
Turbinación bombeo,asturias,2024-11-01,4345.481
Turbinación bombeo,asturias,2024-12-01,3016.957
Consumo bombeo,asturias,2023-01-01,-5607.158
Consumo bombeo,asturias,2023-02-01,-2418.653
Consumo bombeo,asturias,2023-03-01,-9678
Consumo bombeo,asturias,2023-04-01,-16506.931
Consumo bombeo,asturias,2023-05-01,-12215.462
Consumo bombeo,asturias,2023-06-01,-116.717
Consumo bombeo,asturias,2023-07-01,-2592.01
Consumo bombeo,asturias,2023-08-01,-7981.689
Consumo bombeo,asturias,2023-09-01,-5189.636
Consumo bombeo,asturias,2023-10-01,-8810.332
Consumo bombeo,asturias,2023-11-01,-11387.165
Consumo bombeo,asturias,2023-12-01,-5338.819
Consumo bombeo,asturias,2024-01-01,-7768.992
Consumo bombeo,asturias,2024-02-01,-11861.396
Consumo bombeo,asturias,2024-03-01,-14083.286
Consumo bombeo,asturias,2024-04-01,-16987.824
Consumo bombeo,asturias,2024-05-01,-9017.386
Consumo bombeo,asturias,2024-06-01,-1912.166
Consumo bombeo,asturias,2024-07-01,-3593.088
Consumo bombeo,asturias,2024-08-01,-11160.682
Consumo bombeo,asturias,2024-09-01,-10883.164
Consumo bombeo,asturias,2024-10-01,-10535.511
Consumo bombeo,asturias,2024-11-01,-6207.83
Consumo bombeo,asturias,2024-12-01,-4309.939
Saldo almacenamiento,asturias,2023-01-01,-1962.5530000000003
Saldo almacenamiento,asturias,2023-02-01,-725.5959999999998
Saldo almacenamiento,asturias,2023-03-01,-2963.389
Saldo almacenamiento,asturias,2023-04-01,-5034.278
Saldo almacenamiento,asturias,2023-05-01,-3664.638999999999
Saldo almacenamiento,asturias,2023-06-01,-35.015
Saldo almacenamiento,asturias,2023-07-01,-777.6030000000003
Saldo almacenamiento,asturias,2023-08-01,-2394.5070000000005
Saldo almacenamiento,asturias,2023-09-01,-1556.8980000000006
Saldo almacenamiento,asturias,2023-10-01,-2882.702
Saldo almacenamiento,asturias,2023-11-01,-3416.1490000000013
Saldo almacenamiento,asturias,2023-12-01,-1601.6460000000006
Saldo almacenamiento,asturias,2024-01-01,-2330.6980000000003
Saldo almacenamiento,asturias,2024-02-01,-3676.920000000001
Saldo almacenamiento,asturias,2024-03-01,-4224.986000000001
Saldo almacenamiento,asturias,2024-04-01,-5096.347
Saldo almacenamiento,asturias,2024-05-01,-2705.2160000000003
Saldo almacenamiento,asturias,2024-06-01,-573.656
Saldo almacenamiento,asturias,2024-07-01,-1077.9260000000004
Saldo almacenamiento,asturias,2024-08-01,-3348.205000000001
Saldo almacenamiento,asturias,2024-09-01,-3385.6400000000003
Saldo almacenamiento,asturias,2024-10-01,-3160.653
Saldo almacenamiento,asturias,2024-11-01,-1862.349
Saldo almacenamiento,asturias,2024-12-01,-1292.9820000000004
Saldo de intercambios,asturias,2023-01-01,-204415.415
Saldo de intercambios,asturias,2023-02-01,-239063.456
Saldo de intercambios,asturias,2023-03-01,-132910.648
Saldo de intercambios,asturias,2023-04-01,48911.483
Saldo de intercambios,asturias,2023-05-01,65985.773
Saldo de intercambios,asturias,2023-06-01,-34089.185
Saldo de intercambios,asturias,2023-07-01,47876.1
Saldo de intercambios,asturias,2023-08-01,-10844.707
Saldo de intercambios,asturias,2023-09-01,-39761.096
Saldo de intercambios,asturias,2023-10-01,-103488.18
Saldo de intercambios,asturias,2023-11-01,-102818.272
Saldo de intercambios,asturias,2023-12-01,-47675.309
Saldo de intercambios,asturias,2024-01-01,20645.659
Saldo de intercambios,asturias,2024-02-01,102587.85
Saldo de intercambios,asturias,2024-03-01,-5155.667
Saldo de intercambios,asturias,2024-04-01,187647.862
Saldo de intercambios,asturias,2024-05-01,184160.952
Saldo de intercambios,asturias,2024-06-01,168135.519
Saldo de intercambios,asturias,2024-07-01,181059.967
Saldo de intercambios,asturias,2024-08-01,123314.966
Saldo de intercambios,asturias,2024-09-01,53446.647
Saldo de intercambios,asturias,2024-10-01,36279.129
Saldo de intercambios,asturias,2024-11-01,-40928.648
Saldo de intercambios,asturias,2024-12-01,-159851.63
Demanda en b.c.,asturias,2023-01-01,739652.692
Demanda en b.c.,asturias,2023-02-01,701588.6869999999
Demanda en b.c.,asturias,2023-03-01,727974.4780000001
Demanda en b.c.,asturias,2023-04-01,653384.1549999999
Demanda en b.c.,asturias,2023-05-01,684536.05
Demanda en b.c.,asturias,2023-06-01,663827.721
Demanda en b.c.,asturias,2023-07-01,688042.264
Demanda en b.c.,asturias,2023-08-01,665549.015
Demanda en b.c.,asturias,2023-09-01,667631.257
Demanda en b.c.,asturias,2023-10-01,696439.723
Demanda en b.c.,asturias,2023-11-01,702524.0310000001
Demanda en b.c.,asturias,2023-12-01,739970.349
Demanda en b.c.,asturias,2024-01-01,775649.213
Demanda en b.c.,asturias,2024-02-01,700730.2279999999
Demanda en b.c.,asturias,2024-03-01,737959.3389999999
Demanda en b.c.,asturias,2024-04-01,707518.275
Demanda en b.c.,asturias,2024-05-01,707934.6099999999
Demanda en b.c.,asturias,2024-06-01,674361.194
Demanda en b.c.,asturias,2024-07-01,699177.473
Demanda en b.c.,asturias,2024-08-01,674918.408
Demanda en b.c.,asturias,2024-09-01,686418.159
Demanda en b.c.,asturias,2024-10-01,743837.3969999999
Demanda en b.c.,asturias,2024-11-01,719074.217
Demanda en b.c.,asturias,2024-12-01,766061.625
